"","X.3","X.2","X.1","X","Census.Tract","Pesticides","Tox..Release","Pollution.Burden.Score","PM2.5","Traffic","Ozone","Asthma"
"1082",1082,1082,1082,1082,6065042515,0,832.0916748,5.73212423512975,11.52120179,1147.427331,0.07000067,65.82
"1083",1083,1083,1083,1083,6071006301,0,593.6386617,5.93189333753811,11.16759536,692.0266935,0.073132,123.59
"1084",1084,1084,1084,1084,6037119342,0,616.2043406,5.75889093805901,11.66547916,869.8192291,0.06591477,72.43
"1085",1085,1085,1085,1085,6065041500,0,1119.092367,7.64631626367845,12.58167381,3699.704291,0.05696645,32.04
"1086",1086,1086,1086,1086,6019007600,3450.401005,483.2784729,6.72031979419106,12.12658044,119.7773541,0.05771908,86.5
"1087",1087,1087,1087,1087,6071003000,0,1688.808634,6.20227133709307,12.25329496,760.3857961,0.06718273,55.39
"1088",1088,1088,1088,1088,6037900804,0,3727.598979,5.58009719170915,7.089534607,454.5959121,0.06236471,158.01
"1089",1089,1089,1089,1089,6013310000,0,850.6099855,6.30020084759035,8.685257984,535.827933,0.0438112,135.71
"1090",1090,1090,1090,1090,6029004500,508.6190493,503.8643392,7.33863081722082,10.44442982,202.6213043,0.05440981,29.49
"1091",1091,1091,1091,1091,6071004101,0,1019.812337,5.79176781169683,11.44790348,661.8497594,0.07156633,75.31
"1092",1092,1092,1092,1092,6071006203,0,567.2473348,5.31117140003584,11.06530182,1233.88874,0.073132,123.59
"1093",1093,1093,1093,1093,6071002803,0,1352.769023,5.99145344952685,12.45140307,877.4435664,0.06718273,56.94
"1094",1094,1094,1094,1094,6073004800,0,568.5293274,5.92981793872752,10.32175868,283.7571556,0.04259906,75.55
"1095",1095,1095,1095,1095,6037191301,0,1490.098653,6.12005591907561,12.03217459,903.172948,0.04899293,70
"1096",1096,1096,1096,1096,6065040303,0.102311506,1152.700012,6.69418519326718,13.15399775,1151.268596,0.06591477,57.33
"1097",1097,1097,1097,1097,6095250801,0.01548099,724.8813477,6.77995804377261,8.96469607,1478.244435,0.03716809,171.26
"1098",1098,1098,1098,1098,6037575202,0,11507.37354,5.0221503252562,11.65311866,956.6999266,0.03975537,110.89
"1099",1099,1099,1099,1099,6059074003,0.60766128,3884.039877,8.62205458513966,11.83444921,2663.363656,0.04863521,52.51
"1100",1100,1100,1100,1100,6065040102,0.020913707,1210.189351,7.67102523622277,13.00533811,1834.437005,0.06591477,54.35
"1101",1101,1101,1101,1101,6019004205,0.008581649,1112.733348,6.83859007574041,13.5835416,1130.249791,0.05938691,71.57
"1102",1102,1102,1102,1102,6037134903,15.14132661,531.2356567,6.96660202945979,11.93699275,1231.393749,0.060311,86.35
"1103",1103,1103,1103,1103,6001407200,0,421.622345,5.85312805493383,9.109593523,500.2496981,0.02937227,129.22
"1104",1104,1104,1104,1104,6073016202,0.003868348,161.2870687,7.48929434749255,9.779862741,852.5045638,0.04981739,55.18
"1105",1105,1105,1105,1105,6037404803,0.183070055,1943.280273,7.9135672135475,11.99457613,2753.37909,0.05679963,54.7
"1106",1106,1106,1106,1106,6077004501,25.97752737,60.6613668,6.85504336925097,10.81031192,702.2763489,0.04676708,57.46
"1107",1107,1107,1107,1107,6037600602,0.001573034,6196.59668,5.49766016035133,11.98293327,689.2968422,0.04259906,91.63
"1108",1108,1108,1108,1108,6037197500,0,1783.623047,8.05103817455287,12.37542981,2450.706272,0.04863521,55.72
"1109",1109,1109,1109,1109,6037134305,0,493.5576553,6.02125546658458,11.50949454,1127.865463,0.060311,69.12
"1110",1110,1110,1110,1110,6037190201,0,1377.444011,6.46079734144438,11.97058361,1687.761441,0.05067132,47.74
"1111",1111,1111,1111,1111,6031000500,433.9172133,262.5016988,5.76085242633035,13.92867346,478.308899,0.060311,120.31
"1112",1112,1112,1112,1112,6037603500,0,10387.59001,6.99123994110498,12.04354267,937.2002842,0.04192559,84.53
"1113",1113,1113,1113,1113,6071007303,17.30145837,425.4883423,7.86081789617019,11.64571641,1698.30474,0.073132,33.07
"1114",1114,1114,1114,1114,6031001300,731.3420792,260.3483353,5.97707897538032,12.74701573,164.7542955,0.060311,57.71
"1115",1115,1115,1115,1115,6029004701,259.3714735,134.3927663,6.03770151328981,13.67298083,538.341733,0.060311,59.59
"1116",1116,1116,1116,1116,6037212203,0,1846.290365,6.31716415973605,12.12928682,933.2470357,0.04716458,34.81
"1117",1117,1117,1117,1117,6047000801,1124.117264,34.47126707,6.32091034145493,11.96767084,279.4366504,0.05605125,67.25
"1118",1118,1118,1118,1118,6037603301,0,18336.17375,6.16014884861586,11.96424403,726.8547109,0.04125212,75.51
"1119",1119,1119,1119,1119,6037208301,0,1908.107972,7.63854707450972,12.33647073,1088.525375,0.04756207,35.25
"1120",1120,1120,1120,1120,6037575902,0,11467.8099,6.52205246904181,11.73964651,660.2685347,0.03975537,82.02
"1121",1121,1121,1121,1121,6025011500,4.723223582,36.46799403,5.79927931730364,8.465041255,937.3153588,0.04978792,100.38
"1122",1122,1122,1122,1122,6037197420,0,1681.932068,7.60497669656623,12.25375816,3145.776301,0.04939042,47.56
"1123",1123,1123,1123,1123,6037900806,0,4621.45274,5.40844655852077,7.32047241,740.4770151,0.06236471,158.01
"1124",1124,1124,1124,1124,6071001305,0,871.5739951,6.85316281106624,14.60209867,2797.690048,0.06236471,56.55
"1125",1125,1125,1125,1125,6019004704,0,1152.623983,5.36883865583808,13.63736635,477.5288115,0.060311,141.83
"1126",1126,1126,1126,1126,6059087300,0,5888.659993,7.38975734538253,12.06925239,845.5700731,0.04756207,60.87
"1127",1127,1127,1127,1127,6037576301,0,11929.77344,6.1332247625725,11.70472748,682.6394919,0.03975537,120.09
"1128",1128,1128,1128,1128,6037402903,0.000189343,857.848999,5.97454766891993,12.67648041,359.5560599,0.05605125,74.95
"1129",1129,1129,1129,1129,6037500700,0,3007.363363,7.30502948261173,12.10709178,992.2973298,0.04981739,57.61
"1130",1130,1130,1130,1130,6037543802,0,12148.36019,7.34297663905199,11.98352182,731.4019679,0.03975537,67.35
"1131",1131,1131,1131,1131,6037123420,0,953.4429929,7.37235115690512,11.56904887,1129.298025,0.06133785,52.18
"1132",1132,1132,1132,1132,6037601100,0.028743596,4911.136637,5.52648951574541,12.02230894,1003.780257,0.04259906,84.93
"1133",1133,1133,1133,1133,6067006201,0,103.8905665,5.82207129340041,9.235153951,1285.971351,0.04791979,126.67
"1134",1134,1134,1134,1134,6019001411,6.7625387,1038.104004,6.29226607707691,13.60886086,753.2548436,0.06236471,86.64
"1135",1135,1135,1135,1135,6111004715,32614.72124,6210.733398,7.67300100658152,8.568957288,521.3895995,0.04192559,44.63
"1136",1136,1136,1136,1136,6037208801,0,1895.203329,5.94796528348286,12.20870236,942.6264761,0.04756207,74.85
"1137",1137,1137,1137,1137,6067004701,0,87.60690053,5.666917966689,8.895190521,1700.063399,0.04490202,90.36
"1138",1138,1138,1138,1138,6037133000,0,566.4353231,6.29315901688746,13.28667479,1158.430453,0.06133785,64.81
"1139",1139,1139,1139,1139,6037407702,0,2334.606649,8.12675347192561,12.14946851,913.3091682,0.05462941,73.09
"1140",1140,1140,1140,1140,6019002905,0,1164.395335,5.73459580601677,13.73646962,1335.099494,0.06236471,80.23
"1141",1141,1141,1141,1141,6099003803,277.3174327,120.623998,6.56300197081692,12.87680893,424.5999156,0.05605125,77.81
"1142",1142,1142,1142,1142,6037531603,0,2551.97998,6.07507533681713,12.15059385,589.3932303,0.04978792,72.44
"1143",1143,1143,1143,1143,6065040301,0.002330935,1117.906983,6.4352323667964,13.1636083,1378.639147,0.06591477,57.33
"1144",1144,1144,1144,1144,6037211202,0,1663.55599,6.80373167793172,12.10279177,1008.237278,0.04791979,56.78
"1145",1145,1145,1145,1145,6107000301,4102.004858,447.534963,7.67139435966115,13.09382857,344.2568327,0.06350576,57.68
"1146",1146,1146,1146,1146,6077005119,390.0646969,404.4536641,8.4131001685552,10.72442989,976.8630783,0.0486551,60.29
"1147",1147,1147,1147,1147,6071003803,0,1243.516337,6.3566258186193,11.84575291,876.0290253,0.07000067,77.93
"1148",1148,1148,1148,1148,6037570602,0,7717.75008,6.49506525987445,12.0198097,801.7190035,0.04192559,89.18
"1149",1149,1149,1149,1149,6029004702,160.65383,137.3130302,6.13543515297017,13.97519349,654.9119583,0.060311,59.59
"1150",1150,1150,1150,1150,6037552100,0.007569246,4660.147258,6.15956445783603,11.90058683,754.7169269,0.04588368,57.55
"1151",1151,1151,1151,1151,6019004002,2017.36706,540.6556702,6.81626742439986,12.11979021,426.2788725,0.05530288,54.61
"1152",1152,1152,1152,1152,6037224420,0,2339.069031,6.5868507884588,12.11034605,3366.191416,0.04588368,39.69
"1153",1153,1153,1153,1153,6099000304,16.45751751,928.0543213,7.08512329766314,10.97284819,264.7878223,0.0527438,53.78
"1154",1154,1154,1154,1154,6071006402,0,468.928655,5.14337311554948,11.2164334,444.0493287,0.073132,90.04
"1155",1155,1155,1155,1155,6013311000,0,793.7190144,6.15301140206014,8.799900706,1203.55087,0.0438112,135.71
"1156",1156,1156,1156,1156,6037301801,0,1265.857971,7.6082644931491,11.78171348,1859.756054,0.05462941,34.91
"1157",1157,1157,1157,1157,6037293201,0,10206.77995,6.96909529150477,11.89552128,940.5121374,0.04050375,56.9
"1158",1158,1158,1158,1158,6071000904,0,737.4206542,6.73250115630251,14.47532656,2259.013674,0.06236471,67.75
"1159",1159,1159,1159,1159,6019002903,0,1371.669342,5.37838853423421,13.86318741,659.002488,0.06236471,70.53
"1160",1160,1160,1160,1160,6065044000,0.076068079,203.4476674,6.28436036720593,9.803446595,1503.328094,0.07000067,60.02
"1161",1161,1161,1161,1161,6071009400,0,8.2804101,5.03135784622181,8.201487666,506.0538269,0.05846283,202.56
"1162",1162,1162,1162,1162,6085503601,0,183.2713369,6.82299873882169,8.930079122,2340.271121,0.03975537,64.26
"1163",1163,1163,1163,1163,6013368001,0.155421111,1957.313314,6.09321809721483,9.153314907,754.1289893,0.03190818,101.07
"1164",1164,1164,1164,1164,6037482301,0,1772.769348,7.0666812790359,11.91454322,3465.613323,0.05462941,40.35
"1165",1165,1165,1165,1165,6037533503,0,3839.916748,6.02131394071831,12.05058662,771.5020306,0.04676708,41.09
"1166",1166,1166,1166,1166,6037501803,0,2606.814067,6.84794243725348,11.9768033,1106.697367,0.05022962,78.72
"1167",1167,1167,1167,1167,6037208620,0,1763.723328,6.42320459916519,12.19449024,993.8994974,0.04791979,44.33
"1168",1168,1168,1168,1168,6037192700,0,1633.504679,8.02000012127563,12.16076534,2499.944951,0.0482775,49.08
"1169",1169,1169,1169,1169,6037102105,0,1878.58667,8.59200883705439,11.56388147,2648.113091,0.06236471,31.7
"1170",1170,1170,1170,1170,6099002602,381.0029962,252.2486674,6.47932142568635,11.40105137,1270.099899,0.05530288,54.11
"1171",1171,1171,1171,1171,6059087404,0,5406.233399,6.89864240552602,12.07345107,742.2361935,0.04756207,60.87
"1172",1172,1172,1172,1172,6047002100,209.1162952,1.8477284,6.69261572613318,7.847474057,947.2836182,0.0482775,101.36
"1173",1173,1173,1173,1173,6037571703,0,10494.33993,5.62268271400982,12.31736907,1066.883979,0.04125212,94.42
"1174",1174,1174,1174,1174,6025010600,514.4596474,20.64512637,6.76612439661457,9.050525809,686.6449621,0.04486563,135.09
"1175",1175,1175,1175,1175,6037127804,0,785.4750161,5.65260739180555,11.89473641,1437.980494,0.06236471,109.64
"1176",1176,1176,1176,1176,6077001000,7.659277229,347.4799957,6.3895467368459,10.83175311,886.4820499,0.04588368,79.72
"1177",1177,1177,1177,1177,6037294510,0.906631458,10730.47673,5.69138737378508,11.74873865,420.0753008,0.03975537,76.33
"1178",1178,1178,1178,1178,6067006702,4.32e-06,105.8299662,5.51424024751739,8.924909757,1789.929925,0.04791979,126.09
"1179",1179,1179,1179,1179,6065040502,0,1883.796957,7.71816485456436,13.44944681,1472.440468,0.06591477,38.86
"1180",1180,1180,1180,1180,6019006603,1390.734644,567.8707454,6.33790297550577,13.5200384,263.2897585,0.06236471,72.88
"1181",1181,1181,1181,1181,6029003113,0,44.6211332,5.97047483628669,15.98464076,1355.044665,0.06464682,105.39
"1182",1182,1182,1182,1182,6037302002,0,1363.756694,7.30058909317708,11.76431624,974.4837422,0.05395594,38.67
"1183",1183,1183,1183,1183,6037122120,0,1021.388662,6.80478906936247,11.49943551,489.5146704,0.06236471,62.85
"1184",1184,1184,1184,1184,6073011601,0,667.0615234,6.11403272365126,10.36458024,474.6188841,0.04192559,79.74
"1185",1185,1185,1185,1185,6037601002,0,4273.356649,5.68600264434508,12.02230894,903.211502,0.04320513,96.5
"1186",1186,1186,1186,1186,6037570601,0,8487.453124,5.74363104368523,12.2095544,732.8744872,0.04192559,94.42
"1187",1187,1187,1187,1187,6099001603,15.41613395,156.2083334,5.88292662309611,11.0642819,398.2910063,0.05395594,93.84
"1188",1188,1188,1188,1188,6065040402,55.38432889,1191.411662,7.48584028853309,13.61160855,897.7405169,0.06464682,54.14
"1189",1189,1189,1189,1189,6037208904,0,1909.310669,6.63381489956185,12.23163332,1057.477914,0.04756207,52.07
"1190",1190,1190,1190,1190,6085501600,2.35e-05,175.700002,6.45525683160338,8.990585175,1559.595971,0.03975537,63.73
"1191",1191,1191,1191,1191,6037551900,0.768561592,5046.559977,7.24242259373064,11.96563578,2567.157495,0.04539285,57.55
"1192",1192,1192,1192,1192,6037131010,0,567.8843181,6.40389957164654,13.17311521,1049.153023,0.06236471,72.56
"1193",1193,1193,1193,1193,6037405203,0.023538669,1846.263367,6.96333237414579,11.95803873,1717.0592,0.05763123,55.68
"1194",1194,1194,1194,1194,6029001201,0,12.7189668,5.08548750192725,15.55019676,629.5824379,0.06464682,105.79
"1195",1195,1195,1195,1195,6037701801,0,1600.768351,7.90650746693119,11.77169218,1867.487411,0.04716458,50.21
"1196",1196,1196,1196,1196,6073011801,0,638.5773315,6.44703868929602,10.40977033,563.8142387,0.04259906,74.19
"1197",1197,1197,1197,1197,6037533804,0,4306.349935,6.12233486214147,12.02269432,1049.128156,0.04676708,54.25
"1198",1198,1198,1198,1198,6073011602,0,703.9275309,6.31919548990761,10.35620826,907.4993828,0.04192559,79.74
"1199",1199,1199,1199,1199,6107003902,103.5256776,95.3881817,5.6661421925763,11.80929424,185.3088328,0.06133785,53.79
"1200",1200,1200,1200,1200,6019001410,745.8378435,48666.31319,6.8406388375896,13.85704243,566.6241487,0.06236471,82.06
"1201",1201,1201,1201,1201,6081602100,0,225.6986694,6.49879212900373,8.63177743,1820.124321,0.03419029,61.61
"1202",1202,1202,1202,1202,6037534802,0,4349.210042,5.31986921000121,12.06379023,863.089924,0.04539285,60.74
"1203",1203,1203,1203,1203,6037222200,0,2245.592326,5.7726695114417,12.05421442,1078.48013,0.04588368,62.18
"1204",1204,1204,1204,1204,6019008302,632.6799687,48.09766643,5.49946378219187,9.022356628,340.0358726,0.05045556,85.51
"1205",1205,1205,1205,1205,6059074801,0,3843.473389,6.74435253721135,11.92523796,988.091479,0.04791979,59.26
"1206",1206,1206,1206,1206,6037407602,0,2236.516337,6.69409212356844,12.12966122,893.3940799,0.05462941,73.09
"1207",1207,1207,1207,1207,6037604100,0,8215.789877,6.68139794848529,12.00914658,2583.65403,0.04192559,66.79
"1208",1208,1208,1208,1208,6073011802,0,564.4973348,5.92815685904997,10.40977033,1155.532767,0.04259906,65.94
"1209",1209,1209,1209,1209,6073005100,0,484.6863709,6.70182368202259,10.42173819,681.3371813,0.04259906,65.99
"1210",1210,1210,1210,1210,6019008402,1576.394389,96.37093227,5.21039542302931,9.547213061,177.8261849,0.05057144,80.31
"1211",1211,1211,1211,1211,6107000600,758.9265895,283.1088994,6.1969627289057,12.07133723,154.8316176,0.06464682,48.03
"1212",1212,1212,1212,1212,6037104201,0,636.9950053,7.1487053632541,11.16285509,1319.63451,0.06718273,58.65
"1213",1213,1213,1213,1213,6019007802,4850.869451,155.0566686,6.04993488054325,10.25621415,164.9026885,0.05696645,50.9
"1214",1214,1214,1214,1214,6013392200,0.003946228,776.2843222,6.33403101940397,8.993569614,576.5419967,0.03304924,103.2
"1215",1215,1215,1215,1215,6037432602,0.076640358,1881.285665,7.36746248207743,11.94431824,989.0355616,0.05846283,63.91
"1216",1216,1216,1216,1216,6037320300,0,668.0250041,6.95355187693594,11.23027109,559.9152551,0.06718273,76.96
"1217",1217,1217,1217,1217,6037602200,0.002907317,6990.72998,7.67134687031433,11.9746039,1966.423911,0.04259906,56.41
"1218",1218,1218,1218,1218,6037900201,2721.618532,2154.098297,5.99943351538044,6.53795223,115.700332,0.06236471,147.68
"1219",1219,1219,1219,1219,6037501400,0,2576.113688,6.60440326747644,11.9465996,552.0823767,0.05067132,53.32
"1220",1220,1220,1220,1220,6037294520,1.218229778,11246.75,6.21481502152031,11.72966207,654.8687507,0.03975537,76.33
"1221",1221,1221,1221,1221,6037213310,0,1942.287699,6.13526106703626,12.1093104,1214.28459,0.04676708,54.24
"1222",1222,1222,1222,1222,6037232600,0,3303.803263,6.2921607007825,11.97005427,832.797894,0.04435661,79.44
"1223",1223,1223,1223,1223,6037503104,0,3657.664754,6.43208862475692,11.95022379,716.0593699,0.04756207,47.68
"1224",1224,1224,1224,1224,6037311802,0,1232.369975,9.00756277683871,11.78538706,1801.161394,0.05763123,39.05
"1225",1225,1225,1225,1225,6019003500,0,1336.334981,6.08861740239992,13.71266211,1212.158159,0.060311,93.86
"1226",1226,1226,1226,1226,6073013205,0,937.4365438,6.05807658678533,11.55275528,1283.208456,0.04192559,61.47
"1227",1227,1227,1227,1227,6037534501,0,4683.843425,6.10013166686337,12.05709531,868.1067718,0.04588368,60.74
"1228",1228,1228,1228,1228,6071001504,0,1136.980001,5.98879223235475,13.95435856,913.4796651,0.06236471,46.75
"1229",1229,1229,1229,1229,6037601211,0,3624.463216,6.19404123803703,11.91789577,671.2297506,0.0438112,99.47
"1230",1230,1230,1230,1230,6037550100,0,4027.756409,8.12890624767073,11.9261271,1710.223103,0.04716458,49.03
"1231",1231,1231,1231,1231,6107003801,0,136.4472796,5.64354033550512,13.75899256,837.578984,0.060311,61.64
"1232",1232,1232,1232,1232,6037551401,0,6240.113363,7.59162446821131,12.01107836,986.5996212,0.04588368,38.02
"1233",1233,1233,1233,1233,6037501804,0,2583.777405,6.30349237061344,11.87584315,1111.897314,0.05022962,78.72
"1234",1234,1234,1234,1234,6071006401,0,535.8340047,5.59844145119368,11.20942686,507.9423255,0.073132,68.59
"1235",1235,1235,1235,1235,6037603704,54.38671761,9086.123372,6.28397939621927,12.04384673,1115.414386,0.04192559,75.9
"1236",1236,1236,1236,1236,6037121102,0,827.8660278,8.4504806253064,11.35398379,992.603908,0.06591477,57.99
"1237",1237,1237,1237,1237,6071003804,0,1067.939351,5.58583638756269,11.72437453,1058.773686,0.07156633,77.1
"1238",1238,1238,1238,1238,6075023400,0.0696674,315.4473317,6.60057635175395,8.797360988,336.3744025,0.03190818,123.98
"1239",1239,1239,1239,1239,6099001400,1.86720371,301.1086629,6.77130805173942,11.26737923,1210.1142,0.05334987,92.02
"1240",1240,1240,1240,1240,6071002401,0,1430.006633,6.52173943487669,12.52027712,381.0024104,0.06718273,57.95
"1241",1241,1241,1241,1241,6037201601,0,1810.66864,6.38623311758657,11.98109779,671.9479911,0.05116215,63.37
"1242",1242,1242,1242,1242,6065041004,46.57002009,1165.138997,8.05051116112778,13.05015073,1488.484268,0.06350576,40.28
"1243",1243,1243,1243,1243,6037530901,0,2174.796712,6.48051854036129,12.19566675,384.0688498,0.04939042,56.8
